lake,density,survival,ln.growth,color,1.1,2.1,3.1,4.1,5.1,6.1,1,2,3,4,5,4.5,6,7,8,10,11,12,11.5,13
CP,H,0,0,orange,-3.263,46.71,0.013682819,-3.153,100.856,0.226160792,0.163313374,0.212818119,0.155714532,0.268331579,0.205575409,0.236953494,0.73493439,0.368044618,2.432650665,0.15408102,0.1102507,0.134307414,0.122279057,0.442382729
CP,H,0,0,orange,-3.002,43.803,0.015382732,-3.658,93.403,0.235318189,0.125455381,0.195671065,0.1732072,0.258622676,0.20666938,0.232646028,0.730224376,0.369091022,2.407799894,0.152767418,0.148184256,0.124149756,0.136167006,0.481658572
CP,H,0,0,orange,-2.872,47.364,0.016043667,-4.01,95.79,0.272876806,0.165371816,0.214279348,0.178830225,0.277481333,0.238371786,0.257926559,0.826077319,0.412951539,2.770191394,0.17273431,0.152387058,0.146404106,0.149395582,0.538599698
CP,H,0,0,orange,-1.983,47.273,0.008300468,-0.754,98.981,0.256631907,0.172429118,0.217566502,0.151741552,0.256154267,0.21282999,0.234492128,0.757857118,0.395429029,2.525962952,0.18680548,0.109237741,0.134933913,0.122085827,0.496553054
CP,H,0,0,orange,-2.031,49.14,0.01039865,-1.066,99.711,0.279964826,0.155919976,0.227379023,0.147417323,0.278725024,0.21939491,0.249059967,0.832487402,0.419089584,2.672444165,0.176046665,0.147413246,0.130574717,0.138993982,0.564030203
CP,H,0,0,orange,-9.276,44.792,0.002661875,1.613,95.732,0.282501559,0.220771911,0.278267143,0.187543562,0.274125651,0.229500976,0.251813314,0.781434955,0.404761905,2.59754812,0.197402189,0.1450732,0.14109138,0.14308229,0.519244174
CP,H,1,-0.841326723,orange,0.556,43.668,0.011650605,2.42,100.193,0.312833352,0.189787716,0.259755008,0.194099821,0.284708313,0.222778926,0.253743619,0.915139191,0.442689345,2.753910337,0.213067886,0.155325804,0.158275987,0.156800895,0.56253395
CP,H,1,-0.431555704,orange,-0.561,52.567,0.011925162,2.72,99.574,0.331263787,0.197266677,0.261004013,0.167578192,0.307295055,0.251948424,0.27962174,0.970369554,0.475438235,3.000846641,0.189402036,0.152741436,0.171850482,0.162295959,0.639008704
CP,H,0,0,orange,-7.956,50.398,0.006140662,2.351,101.264,0.273016296,0.175725465,0.230020907,0.151147619,0.273845973,0.221018689,0.247432331,0.774303211,0.406824207,2.558125385,0.184376837,0.126022718,0.132663562,0.12934314,0.523095613
CP,H,0,0,orange,1.098,46.481,0.019932274,5.786,99.794,0.303856851,0.15578836,0.214181619,0.183780682,0.296044703,0.245449707,0.270747205,0.898819697,0.438930126,2.791988888,0.183655318,0.140065282,0.146393357,0.143229319,0.566164817
CP,H,0,0,orange,-4.213,51.853,0.006308711,1.723,102.127,0.281271521,0.159813372,0.216218629,0.145202191,0.271675075,0.218249817,0.244962446,0.782371091,0.411733279,2.55756705,0.171353597,0.147616788,0.132967032,0.14029191,0.530980464
